userId,numCores,kernel,class,cpu,country,architecture,distribution
367566,2,3.1.0,laptop,Intel Core2 Duo T5750  2.00GHz,United Kingdom,x86_64,Gentoo Linux
156171,4,3.16.0,laptop,Intel Core i5-2410M  2.30GHz,Germany,x86_64,Debian
545651,2,2.6.35,laptop,Intel Pentium Processor T2370 1.73 GHz,Argentina,unknown,Ubuntu
424366,8,3.0.0,laptop,Intel Core i7-2720QM  2.20GHz,France,x86_64,Ubuntu
21848,1,2.6.35,laptop,Intel Pentium M 1.73GHz,United States,i686,Fedora
446928,4,2.6.38,laptop,Intel Celeron M Processor 430 1.73 GHz,Argentina,x86_64,Ubuntu
386237,2,2.6.32,laptop,AMD E-350 APU,Brazil,x86_64,unknown
444424,1,2.6.38,laptop,Intel Atom N450  1.66GHz,Cambodia,i686,Linux Mint
232834,8,3.13.0,laptop,Intel Core i7-3720QM  2.60GHz,South Africa,x86_64,Ubuntu
545697,1,3.0.0,laptop,Intel Atom N450  1.66GHz,Australia,unknown,Linux Mint
219045,1,3.1.0,laptop,Intel Core2 Duo T9600  2.80GHz,Netherlands,i686,Fedora
545674,2,2.6.32,laptop,Intel Core2 Duo T6600  2.20GHz,Argentina,x86_64,Ubuntu
433373,2,2.6.35,laptop,Intel Core i3-370M Processor 2.40 GHz,United Kingdom,i686,Fedora
396051,8,3.18.3,laptop,Intel Core i7-2720QM  2.20GHz,Germany,x86_64,Gentoo Linux
509371,2,2.6.32,laptop,unknown,Belgium,i386,Xubuntu
496671,2,2.6.40,laptop,Intel Atom,Kenya,i386,Fedora
317306,8,3.1.0,laptop,Intel Core i7-2630QM  2.00GHz,Poland,x86_64,Gentoo Linux
463789,2,3.19.3,laptop,Intel Core Duo T2300  1.66GHz,Australia,i686,Fedora
442423,8,3.7.9,laptop,Intel Core i7-3720QM  2.60GHz,Poland,x86_64,Gentoo Linux
173503,2,3.2.0,laptop,Intel Core2 Duo T7300  2.00GHz,Norway,x86_64,Debian
526280,0,2.6.32,laptop,AMD C-50,Germany,amd64,Debian
290009,4,3.5.0,laptop,Intel Core i3-2310M  2.10GHz,Denmark,x86_64,Ubuntu
342950,2,3.0.0,laptop,Intel Core2 Duo E4300  1.80GHz,United States,x86_64,Kubuntu
290009,2,3.0.0,laptop,Intel Core2 Duo T8100  2.10GHz,Denmark,i686,Ubuntu
545742,2,3.2.0,laptop,Intel Core2 Duo T5800  2.00GHz,United Kingdom,i686,Ubuntu
545755,2,2.6.32,laptop,Intel Core2 Duo P8700  2.53GHz,Germany,x86_64,Debian
545757,2,2.6.32,laptop,Intel Core2 Duo T5250  1.50GHz,Spain,i686,Debian
236746,8,2.6.37,laptop,Intel Core i7-2630QM  2.00GHz,Germany,x86_64,openSUSE
545762,2,2.6.40,laptop,unknown,Philippines,x86,Fedora
290009,2,3.5.0,laptop,Intel Core2 Duo T7250  2.00GHz,Denmark,i686,Ubuntu
545765,2,3.0.1,laptop,Intel Core2 Duo E4300  1.80GHz,Turkey,x86_64,Ubuntu
95201,2,2.6.40,laptop,AMD Turion 64 X2 Mobile TL-50,Romania,i686,Fedora
517055,1,2.6.38,laptop,Intel Core i3-550 Processor 3.20 GHz,Sweden,i586,Mageia
517055,1,3.0.0,laptop,Intel Atom N455  1.66GHz,Sweden,i586,Ubuntu
545775,1,2.6.38,laptop,Intel Pentium M 1600MHz,Belgium,i686,Ubuntu
516756,2,2.6.38,laptop,HP Hexa-Core 2.0GHz,Australia,amd64,Ubuntu
545800,1,2.6.32,laptop,unknown,United States,unknown,Linux Mint
545800,1,2.6.32,laptop,unknown,United States,x86,Linux Mint
346328,2,2.6.32,laptop,Intel Core Duo T2080,United States,i686,CentOS
512920,2,3.2.0,laptop,Intel Atom N270 1.60GHz,Italy,i686,unknown
516746,1,3.0.0,laptop,Intel Atom N270 1.60GHz,Germany,i386,Ubuntu
235618,1,2.6.38,laptop,unknown,United Kingdom,i686,Ubuntu
363979,2,3.0.2,laptop,Intel Core2 Duo E4300  1.80GHz,Germany,x86_64,Ubuntu
298070,2,2.6.38,laptop,Intel Pentium 4 2.60GHz,Sweden,i686,Ubuntu
353844,1,4.2.0,laptop,Intel Core i3-2310M  2.10GHz,Luxembourg,x86_64,Ubuntu
491082,2,2.6.38,laptop,Intel Atom N455  1.66GHz,United States,i386,Xubuntu
512947,4,2.6.40,laptop,Intel Core i3-350M  2.27GHz,Portugal,x86_64,Fedora
475845,2,2.6.32,laptop,Intel Celeron Processor T1500 1.86 GHz,Italy,i686,Ubuntu
418347,4,2.6.38,laptop,Intel Core i5-2520M  2.50GHz,Switzerland,x86_64,Slackware
14124,1,3.8.0,laptop,unknown,Netherlands,i686,UberStudent
442120,2,3.2.0,laptop,Intel Atom Z530  1.60GHz,Mexico,i686,Debian
467330,2,3.0.0,laptop,Intel Core2 Duo T5250  1.50GHz,Germany,i686,Ubuntu
545875,1,3.0.0,laptop,Intel Core i3-540  3.07GHz,Russian Federation,i686,Debian
454996,1,2.6.32,laptop,Intel Atom 230  1.60GHz,Italy,i386,Debian
518422,2,2.6.35,laptop,AMD Athlon X2 QL-65,New Zealand,i386,Ubuntu
545896,2,2.6.38,laptop,Intel Atom N450  1.66GHz,Italy,unknown,Xubuntu
216397,1,2.6.37,laptop,AMD Athlon 2650e,United States,x86_64,openSUSE
279448,2,2.6.37,laptop,Intel Core Duo T2050  1.60GHz,Italy,i386,Slackware
545904,3,2.6.35,laptop,AMD Phenom II N830 ,United Kingdom,i686,Ubuntu
545904,1,2.6.32,laptop,Intel Celeron 600MHz,United Kingdom,i686,Ubuntu
448413,2,2.6.37,laptop,Intel Core2 Duo T8300  2.40GHz,Norway,x86_64,Slackware
261912,2,2.6.38,laptop,Intel Atom N270 1.60GHz,United States,i686,Linux Mint
485886,4,3.6.3,laptop,Intel Core i5-2430M  2.40GHz,Czech Republic,x86_64,Arch
527709,2,2.6.38,laptop,Intel Core 2 Duo Processor T7200 2.00 GHz,United States,x86_64,Linux Mint
374806,1,3.2.0,laptop,AMD V105,United States,x86_64,Debian
518979,1,3.0.7,laptop,unknown,Qatar,i686,Arch
457740,2,3.0.0,laptop,AMDÂ® Fusion APU E350 1.6GHz (dual core),New Zealand,unknown,Ubuntu
518984,2,3.0.1,laptop,unknown,Poland,amd64,Debian
518542,2,2.6.34,laptop,AMD Athlon 64 3200+,El Salvador,unknown,Debian
545936,2,2.6.32,laptop,Intel Core2 Duo T6400  2.00GHz,Spain,i686,Debian
545937,2,2.6.40,laptop,Intel Pentium Processor T2390 1.86 GHz,Ukraine,x86_64,Fedora
545939,2,2.6.38,laptop,AMD Turion II P560,Switzerland,unknown,Ubuntu
518619,4,3.0.0,laptop,Intel Atom D525  1.80GHz,Brazil,i686,Ubuntu
519656,2,2.6.32,laptop,Intel Atom N270 1.60GHz,United States,i686,Ubuntu
417174,4,3.1.0,laptop,Intel Core i7-2630QM  2.00GHz,United States,x86_64,Linux Mint
519476,2,2.6.20,laptop,Intel Core2 Duo E6400  2.13GHz,United States,i686,Fedora
545982,2,2.6.38,laptop,Intel Pentium Processor T4400 2.20 GHz,Belarus,unknown,Kubuntu
518258,2,2.6.38,laptop,unknown,Italy,x86,Slackware
518528,2,2.6.38,laptop,Intel Atom 230  1.60GHz,Indonesia,x86,Linux Mint
545991,4,2.6.39,laptop,Intel Core i7-740QM  1.73GHz,Venezuela,x86_64,Debian
545992,0,2.6.32,laptop,unknown,Brazil,x86_64,Red Hat
432797,2,3.2.0,laptop,Intel Core2 Duo T7500  2.20GHz,Brazil,x86_64,Debian
432797,1,2.6.32,laptop,Mobile AMD Sempron 3400+,Brazil,x86_64,Ubuntu
446454,1,2.6.33,laptop,Intel Pentium M 1.60GHz,Costa Rica,i386,PCLinuxOS
546020,2,2.6.40,laptop,Intel Pentium Processor T4400 2.20 GHz,Netherlands,x86_64,Fedora
369496,2,3.1.0,laptop,Intel Atom N450  1.66GHz,Finland,i686,openSUSE
438874,4,3.2.0,laptop,Intel Core i5-2430M  2.40GHz,Thailand,x86_64,Debian
546043,1,3.0.0,laptop,Mobile AMD Sempron 3400+,Spain,i686,Ubuntu
519639,2,2.6.37,laptop,Intel Core2 Duo E4300  1.80GHz,Italy,i586,openSUSE
546060,2,3.0.4,laptop,unknown,Finland,unknown,Linux From Scratch
546074,2,2.6.37,laptop,Intel Pentium Dual Core T2410,Russian Federation,x86,Salix OS
529194,1,2.6.35,laptop,Intel Core i5-520M  2.40GHz,Mexico,i686,Fedora
546079,2,2.6.32,laptop,Intel Pentium Processor P6200 2.13 GHz,Australia,i686,Debian
546081,2,3.0.0,laptop,Intel Core Duo T2400  1.83GHz,Denmark,i686,Linux Mint
521245,2,3.1.0,laptop,Intel Core2 Duo T7500  2.20GHz,Russian Federation,x86_64,Fedora
264318,2,2.6.35,laptop,Intel Core 2 Duo Processor T7200 2.00 GHz,Bulgaria,amd64,Linux Mint
521716,2,2.38.0,laptop,amd dual core,Argentina,unknown,64 Studio
546104,1,2.6.38,laptop,Intel Atom N450  1.66GHz,Argentina,x86,Slackware
521590,3,3.0.0,laptop,AMD Phenom II N830 Triple-Core,Mexico,i686,Ubuntu
546126,4,3.0.0,laptop,Intel Celeron M Processor 430 1.73 GHz,Romania,i686,Ubuntu
521932,2,3.0.0,laptop,Intel Atom N450  1.66GHz,United States,unknown,Ubuntu
546131,2,2.6.32,laptop,Intel Core2 Duo E4300  1.80GHz,Spain,x86_64,Debian
521292,2,3.0.0,laptop,Intel Core2 Duo T5870  2.00GHz,Ukraine,x86_64,Debian
435431,4,3.0.3,laptop,Intel Core i5-480M  2.67GHz,Poland,unknown,Salix OS
521161,2,3.0.6,laptop,Intel Core2 Duo T5600  1.83GHz,France,x86_64,Gentoo Linux
135551,2,3.2.0,laptop,Intel Core2 Duo T7500  2.20GHz,United States,x86_64,Ubuntu
522431,2,3.2.0,laptop,unknown,Indonesia,x86_64,Ubuntu
522240,1,3.0.0,laptop,Intel Atom N270 1.60GHz,Hungary,i686,Ubuntu
522089,4,4.2.5,laptop,Intel Core i5-560M  2.67GHz,Denmark,x86_64,Arch
472329,1,2.6.27,laptop,Intel Core i5-520  2.40GHz,United States,i686,VectorLinux
522006,2,3.2.0,laptop,unknown,Germany,i686,Ubuntu
520948,1,2.6.35,laptop,Intel Celeron M 900MHz,United States,unknown,Ubuntu
546163,4,3.2.0,laptop,Intel Core2 Quad Q9000  2.00GHz,United States,x86_64,Debian
546163,1,2.6.32,laptop,unknown,United States,i686,Debian
537609,1,3.0.6,laptop,unknown,Brazil,x86_64,Arch
544538,1,3.0.0,laptop,Intel Celeron M 900MHz,Romania,i686,Ubuntu
545674,4,3.0.0,laptop,Intel Atom N570  1.66GHz,Argentina,i686,Ubuntu
314371,2,2.6.35,laptop,AMD Turion 64 X2 Mobile TL-56,Chile,x86_64,Ubuntu
304341,2,3.5.0,laptop,AMD E-350 APU,France,i686,Linux Mint
403441,2,2.6.32,laptop,Intel Core Duo Processor T2500 2.00 GHz,Australia,x86,Debian
367566,1,2.6.32,laptop,unknown,United Kingdom,i686,Debian
546196,1,2.6.35,laptop,AMD Sempron 3000+,United Kingdom,unknown,Fedora
367566,1,2.6.32,laptop,Mobile Intel Pentium 4 3.06GHz,United Kingdom,i686,Debian
546205,1,3.0.0,laptop,Intel Celeron M 900MHz,Mexico,i686,Ubuntu
499493,2,3.0.0,laptop,Intel Core i3-350M  2.27GHz,Brazil,unknown,Debian
420167,4,2.6.38,laptop,Intel Core i5-450M Processor 2.40 GHz,Poland,unknown,Ubuntu
4867,1,3.0.0,laptop,Intel Pentium Processor SU2700 1.30 GHz,Australia,i686,Ubuntu
449347,2,2.6.32,laptop,unknown,Australia,x86,Ubuntu
499505,4,3.2.0,laptop,Intel Core i5-560M  2.67GHz,France,i686,Debian
368285,2,3.8.0,laptop,Intel Core2 Duo T7300  2.00GHz,Poland,x86_64,Linux Mint
384390,2,3.1.1,laptop,unknown,Chile,i686,Fedora
186230,4,3.4.11,laptop,Intel Core i7-2640M  2.80GHz,France,x86_64,openSUSE
497631,2,2.6.32,laptop,Intel Atom N450  1.66GHz,Brazil,x86,Debian
497631,1,2.6.32,laptop,Intel Celeron Processor 575 2.00 GHz,Brazil,x86,Debian
546254,2,2.6.32,laptop,unknown,Germany,unknown,Ubuntu
546258,4,3.1.0,laptop,unknown,Spain,x86_64,openSUSE
448985,2,3.0.1,laptop,unknown,Mexico,unknown,Fedora
292940,1,3.2.0,laptop,Intel Pentium M 1.73GHz,Italy,i686,Debian
546258,2,3.2.1,laptop,Intel Core 2 Duo Processor T7200 2.00 GHz,Spain,unknown,openSUSE
302785,1,2.6.38,laptop,unknown,Philippines,i686,PCLinuxOS
546287,2,2.6.32,laptop,Intel Pentium T4300  2.10GHz,Indonesia,i686,CentOS
484499,4,3.4.9,laptop,Intel Core i5-2430M  2.40GHz,United States,x86_64,Arch
380609,1,2.6.34,laptop,AMD V140,Hungary,x86_64,openSUSE
546318,2,3.1.0,laptop,Intel Core2 Duo P7350  2.00GHz,United States,x86_64,openSUSE
21505,0,3.0.0,laptop,Intel Atom N270 1.60GHz,United Kingdom,i386,Debian
546345,1,2.6.37,laptop,Intel Celeron 600MHz,Philippines,x86,Puppy Linux
253605,1,2.6.32,laptop,Intel Celeron M Processor 430 1.73 GHz,Brazil,i686,Ubuntu
546391,4,3.0.0,laptop,Intel Core i5-2410M  2.30GHz,Chile,amd64,Ubuntu
546434,2,2.6.38,laptop,Intel Core2 Duo T7250  2.00GHz,Germany,i686,Linux Mint
257630,3,2.6.41,laptop,AMD Phenom II N830 Triple-Core,United Kingdom,x86_64,Fedora
546465,2,3.0.4,laptop,Intel Core2 Duo T7100  1.80GHz,Brazil,i686,Mandriva
405390,0,3.0.0,laptop,Intel Atom N455  1.66GHz,United States,i686,Lubuntu
546479,1,3.0.6,laptop,unknown,Australia,i686,Arch
546514,2,3.1.1,laptop,Intel Core2 Duo T5800  2.00GHz,Vietnam,unknown,Fedora
546513,2,3.0.0,laptop,Intel Atom N270 1.60GHz,Russian Federation,i686,Ubuntu
485485,4,3.10.10,laptop,Intel Core i5-2410M  2.30GHz,Norway,x86_64,Chakra
458509,2,3.0.0,laptop,Intel Core2 Duo T7300  2.00GHz,Poland,x86_64,Xubuntu
438406,2,3.0.0,laptop,AMD Athlon 64 X2 Dual-Core TK-55,Portugal,i686,Ubuntu
482946,2,2.6.32,laptop,Intel Core2 Duo T6570  2.10GHz,Dominican Republic,i686,Ubuntu
449294,2,3.2.0,laptop,AMD A4-3300M APU 1.9 GHz,Russian Federation,x86_64,Linux Mint
515065,2,3.2.0,laptop,Intel Core2 Duo P7570  2.26GHz,Brazil,i686,Debian
482547,4,3.8.5,laptop,Intel Core i5-2410M  2.30GHz,Poland,x86_64,Fedora
546604,4,3.1.2,laptop,unknown,Japan,x86_64,Arch
546604,4,3.0.0,laptop,unknown,Japan,x86_64,Ubuntu
380729,2,2.6.38,laptop,Unknown,United States,unknown,PCLinuxOS
546626,4,3.1.2,laptop,ntel(R) Core(TM) i7-2620M,Brazil,x86_64,Arch
546628,8,3.2.3,laptop,Intel Core i7-2720QM  2.20GHz,United States,x86_64,Fedora
546634,1,2.6.35,laptop,Intel Celeron Processor 585 2.16 GHz,United States,i686,Ubuntu
435836,2,3.1.0,laptop,Intel Core i5-2410M  2.30GHz,Denmark,amd64,Ubuntu
289923,2,2.6.35,laptop,AMD Athlon 64 X2 Dual-Core TK-57,France,i686,Ubuntu
165585,2,3.11.7,laptop,AMD E-350 APU,Poland,x86_64,Fedora
219045,4,3.0.0,laptop,Intel Core i5-520M  2.40GHz,Finland,x86_64,Ubuntu
235699,4,3.8.0,laptop,Intel Core i7-620M  2.67GHz,United States,x86_64,Ubuntu
410733,2,3.2.0,laptop,Intel Pentium Processor P6200 2.13 GHz,United Kingdom,i686,Ubuntu
441464,4,3.1.3,laptop,unknown,Spain,x86_64,Arch
469476,4,3.5.0,laptop,Intel Core i3-2357M  1.30GHz,Finland,x86_64,Arch
546707,2,3.1.2,laptop,Intel Pentium Processor T4500 2.30 GHz,Poland,x86_64,Fedora
116461,1,2.6.32,laptop,Intel Pentium M 1500MHz,Norway,i686,Slackware
92082,4,2.6.35,laptop,Intel Core i3-350M  2.27GHz,United States,x86_64,Fedora
546766,4,2.6.37,laptop,Intel Core i7-820QM  1.73GHz,China,i486,Zenwalk
546788,2,2.6.41,laptop,unknown,Poland,i686,Fedora
230944,2,3.0.0,laptop,Intel Core2 Duo T7500  2.20GHz,Denmark,x86_64,Ubuntu
496281,4,4.2.0,laptop,Intel Core i5-2410M  2.30GHz,Argentina,x86_64,Ubuntu
546815,1,2.6.38,laptop,Intel Pentium M 1400MHz,United States,i686,Linux Mint
545087,4,3.1.2,laptop,AMD Phenom II X4 940,Brazil,unknown,Fedora
477117,3,2.6.35,laptop,AMD Phenom II N830 Triple-Core,United Kingdom,i686,Ubuntu
477117,1,2.6.35,laptop,Intel Celeron 600MHz,United Kingdom,i686,Ubuntu
546857,4,3.5.0,laptop,sony vaio vpcej2l1e,Spain,i686,Ubuntu
537856,4,3.0.0,laptop,Intel Core i5-2410M  2.30GHz,Colombia,x86_64,Kubuntu
186507,4,3.16.0,laptop,Intel Core i7-2620M  2.70GHz,Portugal,x86_64,Debian
546205,2,3.1.4,laptop,Intel Pentium Processor T4500 2.30 GHz,Mexico,x86_64,Linux Mint
546705,1,2.6.32,laptop,AMD Duron ,United Kingdom,i686,Ubuntu
546930,1,2.6.38,laptop,unknown,United States,x86,Ubuntu
546929,2,3.0.0,laptop,IntelÂ® Coreâ„¢2 CPU U7600,Romania,i386,Ubuntu
363535,1,2.6.38,laptop,unknown,France,i386,Xubuntu
546944,0,2.6.38,laptop,unknown,Malaysia,unknown,Ubuntu
546946,8,3.1.4,laptop,Intel Core i7-2820QM  2.30GHz,United States,x86_64,Arch
546951,2,3.0.0,laptop,Intel Core2 Duo L9300  1.60GHz,Japan,unknown,Linux Mint
293683,2,2.6.36,laptop,Intel Atom N270 1.60GHz,Finland,i686,Gentoo Linux
546923,2,2.6.39,laptop,unknown,Czech Republic,unknown,Linux Mint
546963,2,2.6.32,laptop,Intel Core2 Duo T7100  1.80GHz,United States,x86_64,Ubuntu
546963,1,2.6.32,laptop,Intel Atom 230  1.60GHz,United States,x86,Debian
67864,1,2.6.41,laptop,unknown,United States,unknown,Fedora
414252,1,2.6.38,laptop,Mobile AMD Sempron 3300+,United States,i686,PCLinuxOS
213110,4,3.1.4,laptop,Intel Core i3-330M  2.13GHz,Benin,i686,Fedora
546984,2,3.2.1,laptop,unknown,United States,unknown,Linux Mint
436897,2,2.6.38,laptop,unknown,Colombia,unknown,Linux Mint
546952,1,2.6.31,laptop,Pentium III Coppermine,United States,i686,Ubuntu
547000,2,1.4.1,laptop,unknown,Colombia,unknown,Arch
299020,2,2.6.33,laptop,unknown,France,x86_64,Mandriva
410589,2,3.2.0,laptop,Intel Core Duo T2300  1.66GHz,Finland,i686,Debian
428859,4,3.0.0,laptop,Intel Core i7-2620M  2.70GHz,United States,x86_64,Ubuntu
546682,1,2.6.38,laptop,Intel Celeron M 900MHz,Poland,i686,Ubuntu
312398,1,2.6.32,laptop,Intel Pentium M 900MHz,Canada,unknown,Ubuntu
547032,2,3.0.7,laptop,Intel Atom N450  1.66GHz,Poland,x86_64,Fuduntu
528701,2,2.6.41,laptop,Intel Core2 Duo T7250  2.00GHz,Brazil,unknown,Fedora
547064,2,3.0.0,laptop,Intel Core2 Duo P8400  2.26GHz,Italy,unknown,Ubuntu
509068,2,3.1.4,laptop,unknown,United Kingdom,x86_64,Fedora
547076,1,3.0.0,laptop,IntelÂ® Celeron(R) CPU 560,United States,unknown,Ubuntu
510550,2,3.0.0,laptop,Intel Core2 Duo T8100  2.10GHz,Germany,x86_64,Ubuntu
521688,2,3.0.0,laptop,Intel Atom N455  1.66GHz,Brazil,i686,Linux Mint
547126,4,3.1.5,laptop,Intel Core i5 480M,Venezuela,x86_64,Arch
75896,1,3.13.0,laptop,Intel Pentium M 1.73GHz,Germany,i686,Ubuntu
547147,2,3.1.0,laptop,Intel Pentium T4300  2.10GHz,France,x86_64,Debian
547151,1,2.6.32,laptop,Intel Celeron M 1.50GHz,Mongolia,i686,Debian
547151,1,2.6.35,laptop,AMD Athlon TF-20,Mongolia,i686,Linux Mint
473053,2,3.1.4,laptop,Intel Core i3-350M  2.27GHz,Poland,unknown,Arch
542448,2,3.13.0,laptop,Intel Atom N450  1.66GHz,Austria,i686,Ubuntu
525501,1,2.6.38,laptop,Unknown,Indonesia,x86,Ubuntu
525501,2,2.6.38,laptop,unknown,Indonesia,x86,Ubuntu
547195,2,3.2.5,laptop,Intel Pentium Processor T3400 2.16 GHz,Brazil,x86_64,Arch
547196,2,2.6.32,laptop,Intel Pentium T4300  2.10GHz,Mexico,unknown,Debian
530857,1,2.6.38,laptop,Intel Atom N450  1.66GHz,United States,i686,Slackware
318608,4,3.1.0,laptop,Intel Core i7-2620M  2.70GHz,Austria,x86_64,Debian
547267,4,2.6.39,laptop,Intel Core i5-2410M  2.30GHz,United States,x86_64,Debian
547272,1,2.6.39,laptop,Intel Atom N450  1.66GHz,Italy,i686,CrunchBang Linux
154542,2,2.6.32,laptop,AMD E-350 APU,Germany,i686,CentOS
543121,2,3.10.18,laptop,Intel Atom N450  1.66GHz,United States,x86_64,Ubuntu
547295,4,3.0.0,laptop,AMD A8-3500 1.5 GHz,United States,x86_64,Ubuntu
547306,4,2.6.32,laptop,Intel Pentium P6100  2.00GHz,Indonesia,i386,CentOS
383274,2,2.6.36,laptop,AMD Athlon 64 X2 Dual-Core TK-55,United States,unknown,Xubuntu
547351,1,2.6.38,laptop,Intel Atom N270 1.60GHz,Italy,unknown,Ubuntu
505541,2,3.1.0,laptop,Intel Pentium Processor T2370 1.73 GHz,Croatia,x86_64,Debian
546326,4,3.2.0,laptop,Intel Core i5-480M  2.67GHz,Germany,amd64,Debian
547406,1,2.6.3,laptop,unknown,United States,i386,Slackware
547428,2,3.1.6,laptop,Intel Core2 Duo P8600  2.40GHz,India,x86_64,Fedora
547437,1,3.1.5,laptop,VIA C7 1500MHz,Finland,i686,Lubuntu
547437,2,3.1.5,laptop,AMD C-50,Finland,amd64,Mageia
547464,2,3.1.0,laptop,AMD Turion X2 Dual-Core Mobile RM-75,Argentina,x86_64,Sabayon
547455,4,2.6.35,laptop,Intel Core i3-330M  2.13GHz,United States,x86_64,Linux Mint
531461,2,1.10.7,laptop,unknown,Chile,i686,unknown
406847,4,3.1.6,laptop,unknown,Mexico,i686,Fedora
545476,2,2.6.38,laptop,Intel Core2 Duo P7350  2.00GHz,Austria,i686,unknown
346154,2,3.2.0,laptop,Intel Core2 Duo P8600  2.40GHz,United States,i686,Debian
547528,2,2.6.37,laptop,unknown,Canada,x86_64,Slackware
507569,1,2.6.38,laptop,Intel Celeron M 900MHz,Finland,i686,Linux Mint
547559,4,2.6.37,laptop,Intel Core i3-380M  2.53GHz,Indonesia,x86_64,Slackware
226445,2,4.2.8,laptop,AMD Athlon II Neo K325,Austria,x86_64,Fedora
547583,2,2.6.32,laptop,Intel Core2 Duo T7300  2.00GHz,Canada,x86_64,Kubuntu
340034,2,3.0.6,laptop,unknown,Sweden,amd64,Gentoo Linux
464443,1,2.6.33,laptop,unknown,Spain,x86,Slackware
547598,1,3.1.6,laptop,Intel Celeron 600MHz,Mexico,x86,Fedora
547602,2,2.6.37,laptop,AMD Turion 64 X2 Mobile TL-60,Canada,unknown,Slackware
506428,2,3.1.6,laptop,Intel Core2 Duo T7500  2.20GHz,United States,x86_64,Arch
547129,2,3.5.3,laptop,Celeron Dual-Core T3500  2.10GHz,United States,x86_64,Gentoo Linux
458249,4,3.12.9,laptop,Intel Core i7-2640M  2.80GHz,United States,x86_64,Arch
507585,2,3.1.6,laptop,Intel Core2 Duo E4300  1.80GHz,Portugal,unknown,Arch
547634,2,3.0.0,laptop,Intel Core2 Duo T6570  2.10GHz,Canada,amd64,Kubuntu
547637,4,2.6.41,laptop,Intel Core i5-650  3.20GHz,Chile,unknown,Fedora
545879,1,2.6.39,laptop,Intel Pentium M 1600MHz,Poland,i686,Ubuntu
547652,1,3.2.0,laptop,Intel Pentium M 1500MHz,United States,i686,unknown
325849,2,2.6.32,laptop,Intel Core2 Duo P9300  2.26GHz,United States,x86_64,Ubuntu
547668,2,3.7.9,laptop,Intel® Celeron(R) CPU B820,Nicaragua,x86_64,Fedora
547681,2,3.1.3,laptop,Intel T7250 Core 2 Duo,Russian Federation,x86_64,Gentoo Linux
547681,2,2.6.36,laptop,Intel Atom N270 1.60GHz,Russian Federation,x86,Gentoo Linux
547687,2,3.9.0,laptop,Intel Atom N435  1.33GHz,Russian Federation,x86_64,Debian
179884,4,3.0.0,laptop,AMD A6-3400M APU 1.4 GHz,Turkey,x86_64,Ubuntu
547686,1,3.1.0,laptop,unknown,Chile,i686,Debian
547687,1,3.2.0,laptop,Intel Core i5-520  2.40GHz,Russian Federation,x86_64,Debian
547697,2,3.4.6,laptop,Intel Core2 Duo T6600  2.20GHz,Poland,x86_64,openSUSE
547698,2,2.6.32,laptop,Intel Core Duo Processor T2500 2.00 GHz,Germany,i686,Linux Mint
547698,4,2.6.32,laptop,Intel Core i7-620M  2.67GHz,Germany,i686,Linux Mint
456276,2,3.1.6,laptop,Intel Core 2 Duo L7700,United States,x86_64,Arch
547717,2,3.0.0,laptop,Intel Core2 Duo T9500  2.60GHz,United States,x86_64,Ubuntu
350823,2,3.14.33,laptop,Intel Atom N455  1.66GHz,United States,x86_64,Slackware
1761,2,3.13.0,laptop,Intel Core2 Extreme X7900  2.80GHz,United Kingdom,x86_64,Ubuntu
547746,8,3.0.0,laptop,Intel Core i7-820QM  1.73GHz,Sweden,x86_64,Ubuntu
401416,1,3.1.0,laptop,Intel Pentium Processor T4400 2.20 GHz,United Kingdom,i686,openSUSE
547758,2,3.0.0,laptop,unknown,Japan,x86,Ubuntu
547764,1,2.6.32,laptop,Intel Pentium M 1.70GHz,Canada,i686,Debian
363300,4,3.8.0,laptop,Intel core i7 cpu 640M  2.80ghz,Chile,x86_64,Ubuntu
404984,4,3.0.0,laptop,Intel Core i3-330M  2.13GHz,France,x86_64,Ubuntu
547826,8,3.0.0,laptop,unknown,Germany,x86_64,Ubuntu
547698,2,2.6.32,laptop,Intel Core Duo T2080,Germany,i686,Linux Mint
486065,2,3.1.7,laptop,unknown,Tunisia,x86_64,Fedora
89307,2,2.6.38,laptop,AMD Turion II Ultra Dual-Core Mobile M620,Sweden,i686,Linux Mint
525071,4,3.1.7,laptop,Intel Core i5-2520M  2.50GHz,United States,unknown,Fedora
530326,4,3.0.0,laptop,Intel Core i5-2557M  1.70GHz,United States,unknown,Ubuntu
525073,4,3.1.7,laptop,Intel Core i5-520M  2.40GHz,United States,unknown,Fedora
547845,1,2.6.37,laptop,Intel Core i3-550 Processor 3.20 GHz,Italy,i686,Slackware
547846,2,2.6.37,laptop,Intel Core2 Duo T5250  1.50GHz,Italy,i686,Slackware
456043,1,3.1.8,laptop,Intel(R) Celeron(R) CPU 743,Brazil,i686,Arch
355327,4,3.19.0,laptop,Intel Core i5-2520M  2.50GHz,Germany,x86_64,Debian
547855,1,2.6.32,laptop,unknown,Croatia,i686,Debian
547881,2,3.2.1,laptop,Intel Pentium T4300  2.10GHz,Poland,unknown,Arch
283220,2,3.0.0,laptop,Intel Core2 Duo T7250  2.00GHz,Ukraine,unknown,Ubuntu
547305,4,3.0.0,laptop,Intel Core i3-330M  2.13GHz,Brazil,i686,Ubuntu
123026,2,3.2.0,laptop,"i3-2330M 2.2 GHz, 2 core, 4 thread",United States,amd64,Debian
547902,2,2.38.13,laptop,Intel Core2 Duo E4300  1.80GHz,Lithuania,amd64,Ubuntu
